dummy_field	id_set_1	name_set_1	id_set_2	name_set_2
0.9025641025641026	90590	127247	90460	127117
1.0	90744	127424	90736	127416
1.0	235267	326621	235245	326598
1.0	90744	127424	90737	127417
0.8923076923076924	195298	271385	149093	207874
1.0	109101	152312	47998	68508
1.0	90744	127424	90733	127413
1.0	90744	127424	90735	127415
0.958974358974359	111790	156002	111758	155967
1.0	155118	216166	46069	65816
1.0	49206	70159	49203	70156
1.0	173676	241982	158914	221594
0.9487179487179487	171897	239541	161017	224560
1.0	109449	152681	109427	152659
1.0	228425	316326	228388	316289
1.0	65272	92468	65216	92408
1.0	175257	244087	175246	244076
1.0	216222	300707	7297	10892
0.9128205128205128	163930	228484	28241	40189
0.9282051282051282	56209	80109	21771	31300
1.0	231848	321370	30802	43894
1.0	109394	152612	109313	152530
0.9384615384615385	235192	326508	45575	65056
0.9282051282051282	128051	178717	73010	103942
1.0	30802	43894	8035	11876
0.9282051282051282	128051	178717	73011	103943
1.0	211887	294395	23165	33186
1.0	33398	47338	33346	47281
1.0	247308	343145	247307	343143
1.0	97304	135950	4178	6279
1.0	106573	148902	56752	80964
1.0	107416	150091	107414	150089
0.8974358974358975	235222	326557	32857	46664
1.0	65108	92278	9669	14130
0.9076923076923077	45575	65056	3424	5132
1.0	122979	171725	50363	71765
1.0	158147	220651	158141	220644
1.0	211572	293914	12087	17551
1.0	163721	228246	140723	196407
0.9538461538461539	136322	190153	84152	119037
1.0	33636	47780	33613	47736
1.0	216265	300804	161447	225020
0.9025641025641026	18491	26868	18488	26865
0.9025641025641026	127955	178592	70383	99378
1.0	145903	203287	145758	203110
1.0	160562	223849	160559	223846
0.9743589743589743	225589	312885	225579	312875
0.9487179487179487	9315	13737	9314	13736
1.0	226736	314229	226720	314207
1.0	154476	215191	154417	215130
1.0	154476	215191	154418	215131
1.0	149038	207818	11729	17004
1.0	209705	291137	80758	114689
1.0	167994	234040	20066	29063
1.0	207639	288220	207446	287997
0.9435897435897436	234989	326300	180976	251441
1.0	74092	105336	74013	105252
1.0	212775	295669	105125	146901
1.0	180861	251257	9595	14051
1.0	177344	246750	127280	177604
1.0	181622	252188	181608	252174
1.0	88086	124301	87932	124137
1.0	7773	11601	7764	11592
1.0	88086	124301	87937	124143
0.9794871794871794	138741	193219	72533	103010
0.8974358974358975	227254	314883	177906	247356
1.0	66082	93492	66080	93490
1.0	217515	302307	21042	30291
1.0	232272	322068	41795	59716
1.0	190219	264164	183251	254830
1.0	201465	279832	201300	279663
1.0	177344	246750	127290	177614
1.0	141870	197947	92281	129417
1.0	38054	54527	38052	54518
1.0	216272	300813	46419	66456
1.0	247434	343321	247426	343311
1.0	83948	118822	43706	62276
1.0	221425	307526	221418	307519
1.0	247434	343321	247428	343314
1.0	58825	83695	58824	83690
1.0	104836	146525	104825	146514
1.0	223635	310311	8206	12140
0.9025641025641026	213602	296789	47645	68054
0.9538461538461539	75629	107537	75521	107420
1.0	11333	16356	11316	16333
1.0	247859	343971	222044	308279
1.0	161324	224897	86626	122293
1.0	207578	288145	12855	18537
1.0	190215	264158	146896	204741
1.0	127007	177149	114672	160061
0.9692307692307692	241376	335160	172840	240802
1.0	29032	41185	10915	15805
1.0	180862	251258	141883	197963
0.8923076923076924	227234	314856	84005	118884
1.0	163721	228246	140904	196597
0.9230769230769231	127955	178592	60973	86805
1.0	201683	280118	27747	39583
1.0	175642	244661	37407	53711
0.9384615384615385	225406	312662	187559	260538
1.0	214602	298460	214584	298440
1.0	205012	284570	12846	18528
1.0	97796	136520	50936	72440
1.0	195337	271425	141306	197190
1.0	126508	176311	126467	176267
1.0	65274	92470	65163	92354
1.0	36769	52784	36767	52778
0.8974358974358975	216246	300755	91844	128941
1.0	84145	119030	83985	118864
1.0	202240	280891	202227	280878
1.0	126508	176311	126469	176269
1.0	146485	204194	77169	109464
1.0	95060	132742	95031	132713
1.0	216259	300793	180864	251260
1.0	40459	57723	32081	45704
1.0	228009	315767	99506	139039
1.0	118997	166119	61822	87942
1.0	171881	239525	101596	142049
1.0	105727	147678	105717	147667
1.0	225994	313314	225799	313117
1.0	18606	26995	18605	26994
1.0	205030	284588	171916	239560
0.9128205128205128	221147	307222	145235	202341
1.0	167122	232890	27720	39555
1.0	224983	312125	217418	302205
1.0	186453	259115	90038	126660
1.0	209642	291062	70442	99437
1.0	76469	108577	34389	49428
1.0	118568	165456	100959	141121
1.0	131559	183601	131556	183597
1.0	36817	52837	36810	52830
1.0	185582	258004	185561	257983
1.0	210652	292502	210646	292496
1.0	84304	119420	84301	119417
0.9179487179487179	115713	161348	84445	119648
1.0	161234	224805	161085	224631
1.0	131184	183095	36526	52460
1.0	128737	179625	128641	179526
1.0	179110	248909	179014	248810
0.9435897435897436	179449	249332	179397	249277
0.9128205128205128	129731	181131	129724	181124
0.9282051282051282	233470	323471	193605	269127
1.0	226191	313518	225962	313282
1.0	167683	233632	50244	71639
1.0	84145	119030	83959	118837
1.0	68968	97296	63620	90197
1.0	46070	65819	39224	56029
1.0	62249	88469	62004	88204
1.0	193685	269214	7265	10795
1.0	155340	216620	106913	149361
0.9179487179487179	176513	245707	153237	213562
1.0	193685	269214	7252	10768
1.0	146872	204684	141014	196793
0.9384615384615385	172021	239670	105789	147844
0.9846153846153847	221058	307128	47039	67349
1.0	221802	308023	221782	308002
0.9025641025641026	98779	138041	98765	138027
1.0	148355	206779	716	952
1.0	84145	119030	83972	118850
1.0	150433	209569	150382	209518
1.0	84145	119030	83973	118851
1.0	190215	264158	146879	204711
1.0	143359	199972	42892	61244
1.0	84145	119030	83971	118849
1.0	84202	119088	13339	19210
1.0	120475	168047	101021	141316
1.0	172840	240802	135651	189143
1.0	239064	331705	239063	331704
1.0	226613	314051	176191	245355
1.0	246229	341843	184584	256780
1.0	84145	119030	83969	118847
1.0	226336	313664	226329	313657
1.0	84145	119030	83965	118843
1.0	84145	119030	83967	118845
1.0	84145	119030	83968	118846
1.0	84145	119030	83961	118839
1.0	249036	345877	95036	132718
1.0	84145	119030	83964	118842
1.0	226613	314051	176182	245330
1.0	129605	180922	129549	180847
1.0	236864	328867	62235	88455
1.0	139641	194674	139609	194642
1.0	84145	119030	83960	118838
1.0	179049	248845	179045	248841
1.0	57493	81836	57411	81747
1.0	212248	294955	126260	175967
1.0	107319	149964	105780	147815
1.0	180864	251260	139281	194092
1.0	216222	300707	7256	10776
0.9435897435897436	137967	192337	60913	86718
1.0	232313	322110	47450	67859
1.0	216222	300707	7262	10789
0.9692307692307692	199821	277502	140908	196601
1.0	149073	207853	11716	16991
1.0	211324	293521	211285	293464
1.0	181242	251738	101023	141318
1.0	184264	256408	102191	142792
1.0	100054	139816	99946	139697
1.0	58429	83094	49366	70348
0.9435897435897436	50515	71918	29684	42148
1.0	234414	325245	112805	157433
1.0	199409	277037	199360	276986
0.9794871794871794	44076	62870	44002	62793
0.9641025641025641	90278	126930	90269	126920
1.0	235267	326621	235256	326609
1.0	146464	204150	146420	204105
0.8923076923076924	215951	300338	155395	216680
0.9025641025641026	98779	138041	98750	138012
0.9128205128205128	62380	88648	8807	12949
1.0	228844	316833	228827	316813
1.0	122716	171231	112656	157107
1.0	217388	302175	125289	174795
1.0	166173	231517	166117	231461
1.0	116424	162488	65108	92278
1.0	161030	224573	50506	71909
1.0	13234	19074	13157	18997
1.0	163118	227469	163110	227461
1.0	137967	192337	60927	86732
0.958974358974359	182181	253024	110859	154830
0.9333333333333333	241375	335159	221222	307299
1.0	249980	347122	228089	315913
0.9179487179487179	123537	172353	98150	137042
1.0	161163	224716	2170	3125
1.0	233362	323331	222401	308787
1.0	80508	114369	80466	114325
1.0	229369	317569	125835	175473
1.0	106925	149373	106877	149324
1.0	170083	237057	89622	126173
1.0	192158	267209	192143	267194
1.0	113332	158210	62015	88218
0.9435897435897436	85486	120843	85373	120725
0.958974358974359	84038	118918	6612	9822
0.9538461538461539	296	297	250	251
1.0	143488	200117	81989	116419
1.0	144581	201613	22245	32007
1.0	217418	302205	25245	35936
0.9641025641025641	105112	146888	77489	109893
1.0	226191	313518	225909	313229
1.0	246520	342219	136272	190076
1.0	139281	194092	54421	77346
0.9230769230769231	217373	302160	217167	301953
1.0	46419	66456	9661	14122
1.0	149943	208985	2417	3451
1.0	168692	235075	29395	41740
0.9743589743589743	237984	330274	237974	330264
0.9435897435897436	85486	120843	85392	120746
1.0	210762	292633	206384	286409
1.0	39375	56206	39299	56119
1.0	225385	312640	225362	312617
1.0	234953	326255	27315	38660
1.0	36902	52953	36901	52952
1.0	224419	311415	224293	311289
1.0	139408	194332	125232	174678
1.0	149075	207855	11748	17023
1.0	81774	116147	81760	116133
0.9025641025641026	104277	145899	94560	132125
1.0	232993	322944	190614	264946
1.0	75629	107537	75465	107364
1.0	209467	290806	106583	148912
1.0	18262	26552	18209	26497
1.0	124787	174109	74493	105949
1.0	236861	328864	136172	189958
1.0	132385	184618	132381	184614
1.0	135146	188504	73372	104449
0.9487179487179487	178763	248463	84202	119088
1.0	238481	330898	126815	176797
1.0	161540	225121	91783	128864
1.0	129563	180867	129492	180783
1.0	74910	106572	9546	14002
0.9230769230769231	90007	126628	28432	40380
1.0	247936	344131	123030	171803
1.0	173247	241321	173236	241309
1.0	226890	314490	91896	128993
1.0	131243	183156	131155	183066
0.9025641025641026	146660	204417	146612	204355
1.0	216261	300796	87100	123073
1.0	153233	213556	107295	149903
1.0	229427	317629	185058	257356
1.0	227534	315214	227483	315159
1.0	68125	96210	24016	34277
1.0	243942	338645	203151	282057
1.0	216220	300704	105785	147838
1.0	228593	316525	228547	316479
1.0	138564	192996	138546	192978
0.8974358974358975	166453	231997	113426	158314
0.9743589743589743	201684	280120	86617	122234
1.0	66567	94181	39464	56296
0.9025641025641026	201784	280266	126333	176126
1.0	46865	67057	46731	66913
1.0	94879	132546	94797	132462
1.0	173722	242141	173701	242103
1.0	107326	149993	30632	43643
0.9538461538461539	156095	217804	156028	217737
1.0	165607	230718	165328	230395
1.0	200187	278251	83630	118424
1.0	117587	163948	117570	163931
1.0	99661	139217	99622	139155
1.0	248964	345560	117876	164331
0.9128205128205128	199821	277502	188952	262448
1.0	101023	141318	16272	23468
1.0	94879	132546	94764	132428
1.0	209626	291046	199704	277378
1.0	249038	345879	110424	154274
1.0	177142	246533	5218	7738
0.9641025641025641	39375	56206	39289	56109
1.0	76895	109062	76880	109047
1.0	142751	198939	142426	198605
0.9333333333333333	50617	72027	27720	39555
0.9384615384615385	162391	226479	160671	224019
1.0	166560	232125	13239	19081
1.0	247308	343145	247292	343128
1.0	177323	246728	177312	246717
1.0	176925	246201	176797	246069
0.9743589743589743	126076	175743	126010	175677
1.0	140021	195315	48026	68539
1.0	77476	109880	9546	14002
1.0	65849	93222	65835	93181
1.0	202240	280891	202179	280828
1.0	246229	341843	184572	256768
1.0	207518	288082	207306	287847
1.0	232286	322083	26579	37749
1.0	165240	230191	165126	230077
1.0	107044	149494	107000	149448
0.9743589743589743	186865	259565	177535	246949
1.0	85498	120855	71897	101880
1.0	185107	257409	137	137
1.0	74665	106266	74653	106252
0.9897435897435898	185107	257409	138	138
1.0	145757	203109	140159	195549
1.0	161370	224943	18449	26809
1.0	248674	345177	248667	345170
1.0	50480	71883	7343	11054
0.958974358974359	220861	306916	142719	198907
1.0	211520	293818	211514	293812
1.0	89373	125835	89372	125820
0.9487179487179487	3282	4856	3223	4791
1.0	178255	247807	171439	238872
1.0	165207	230158	165040	229991
1.0	59167	84262	59159	84253
0.9897435897435898	185107	257409	122	122
1.0	50480	71883	7339	11044
1.0	228321	316188	61317	87310
1.0	216246	300755	27352	38761
1.0	225994	313314	225841	313159
1.0	229819	318206	51068	72578
1.0	122577	171011	99002	138393
1.0	199744	277424	199698	277372
1.0	207639	288220	207356	287901
1.0	59167	84262	59165	84260
1.0	236035	327887	94010	131490
1.0	131232	183145	36607	52541
1.0	246822	342553	246812	342542
1.0	207971	288716	9661	14122
1.0	59167	84262	59156	84250
1.0	178964	248732	16310	23556
1.0	240057	333061	240020	333024
1.0	136339	190177	47781	68191
1.0	122579	171013	99004	138395
0.9230769230769231	247308	343145	247235	343065
1.0	177347	246753	138754	193232
1.0	11906	17271	11902	17264
0.9846153846153847	141302	197182	91948	129046
1.0	234970	326280	172596	240463
0.8974358974358975	161550	225132	96885	135131
1.0	191630	266482	191589	266441
1.0	163365	227758	163293	227674
1.0	139272	194062	46054	65757
1.0	241380	335166	45573	65054
1.0	242970	337361	242946	337322
1.0	131230	183143	36603	52537
1.0	59165	84260	59156	84250
1.0	59165	84260	59159	84253
1.0	165454	230549	155725	217227
0.9384615384615385	27730	39565	10644	15426
1.0	118659	165659	118568	165456
1.0	211887	294395	140508	196115
0.9692307692307692	140778	196463	127963	178600
1.0	199042	276558	62103	88323
1.0	46425	66490	43141	61581
1.0	129454	180745	89738	126295
1.0	77482	109886	66639	94278
1.0	74284	105592	74209	105517
1.0	215818	300192	215775	300135
0.9692307692307692	131023	182900	130909	182781
1.0	176260	245442	176259	245441
0.9230769230769231	193652	269177	62328	88566
1.0	160771	224176	160745	224149
1.0	783	1019	700	936
0.9179487179487179	159452	222190	140908	196601
1.0	245020	340198	233476	323481
0.8923076923076924	35520	50920	35505	50905
1.0	84147	119032	83959	118837
1.0	231848	321370	226783	314276
0.9641025641025641	187880	260944	187847	260911
1.0	58826	83696	58825	83695
1.0	64045	90780	64006	90741
1.0	5657	8392	5655	8386
1.0	58826	83696	58824	83690
1.0	39338	56169	39308	56128
1.0	106986	149434	106896	149344
1.0	205004	284562	77476	109880
1.0	91220	128159	91218	128157
1.0	84147	119032	83967	118845
1.0	84147	119032	83968	118846
1.0	84147	119032	83969	118847
1.0	165179	230130	165172	230123
1.0	32483	46203	32462	46178
0.9743589743589743	161465	225038	143355	199968
1.0	57634	81980	57387	81723
1.0	245018	340196	40437	57646
1.0	84147	119032	83960	118838
1.0	84147	119032	83961	118839
1.0	64045	90780	64019	90754
1.0	84147	119032	83964	118842
1.0	84147	119032	83965	118843
1.0	136352	190195	56805	81017
0.8974358974358975	195280	271367	37723	54075
1.0	225962	313282	225909	313229
1.0	209630	291050	25178	35855
1.0	200191	278270	9674	14136
1.0	84147	119032	83971	118849
1.0	84147	119032	83972	118850
0.9435897435897436	221046	307116	50186	71564
1.0	84147	119032	83973	118851
0.9179487179487179	107302	149923	77497	109902
1.0	216255	300781	190472	264760
1.0	178947	248661	161530	225109
0.9076923076923077	207558	288124	159452	222190
1.0	192158	267209	108407	151541
1.0	222456	308842	222436	308822
0.9282051282051282	113564	158474	15749	22754
1.0	178964	248732	55405	78883
1.0	107122	149582	10644	15426
1.0	81962	116392	81924	116354
1.0	226232	313560	225813	313131
1.0	107169	149631	102885	143746
0.9076923076923077	174304	242915	15836	22844
0.8923076923076924	74934	106642	32303	46018
1.0	169293	236040	169269	236016
1.0	186384	259016	186376	259008
1.0	174000	242556	17042	24673
1.0	62036	88251	9958	14496
1.0	175704	244724	175683	244703
0.9435897435897436	238289	330633	238234	330567
1.0	153655	214064	153646	214055
1.0	89998	126619	89987	126608
1.0	116529	162666	110250	153905
1.0	225403	312659	225394	312649
0.9794871794871794	6001	8828	5988	8813
0.9333333333333333	198648	276048	198573	275973
1.0	13655	19720	13654	19719
1.0	101285	141656	35165	50260
1.0	244267	339005	27172	38482
0.9794871794871794	128412	179224	128404	179216
1.0	85901	121367	85900	121366
1.0	155721	217218	155720	217216
1.0	190223	264172	190219	264164
1.0	129140	180140	30625	43633
1.0	237154	329157	236533	328532
1.0	185135	257438	17768	25805
1.0	161540	225121	118816	165923
1.0	153655	214064	153653	214062
1.0	57405	81741	57334	81670
1.0	165457	230552	162354	226432
1.0	89665	126222	89593	126143
1.0	147000	204875	146995	204869
1.0	57405	81741	57337	81673
1.0	207562	288128	188048	261193
1.0	126529	176334	70554	99637
1.0	205004	284562	192204	267287
1.0	107161	149622	107070	149520
1.0	230345	318965	106885	149333
0.9128205128205128	210757	292628	206313	286323
0.9128205128205128	159452	222190	45815	65395
1.0	217373	302160	217023	301800
1.0	179473	249356	179416	249299
1.0	185377	257770	185349	257738
1.0	180966	251426	113067	157826
1.0	189838	263628	141690	197760
1.0	231848	321370	74197	105505
1.0	206395	286420	206258	286243
0.9333333333333333	70357	99352	21449	30845
1.0	46038	65710	32132	45756
0.9794871794871794	162455	226611	162445	226601
1.0	139292	194157	50232	71626
1.0	212176	294841	43659	62229
0.9692307692307692	112805	157433	1895	2764
1.0	183251	254830	107292	149889
1.0	85278	120619	74686	106291
0.8974358974358975	69138	97470	69016	97344
1.0	201674	280087	107122	149582
1.0	155725	217227	145863	203235
1.0	170914	238184	170822	238092
1.0	46038	65710	32143	45767
0.9743589743589743	210996	293120	183115	254649
1.0	217992	303087	217968	303061
1.0	145746	203096	77795	110531
1.0	180864	251260	40438	57654
0.9230769230769231	122277	170592	6943	10333
1.0	229370	317570	125837	175475
1.0	70342	99337	45567	65048
1.0	122072	170268	29004	41157
1.0	200174	278162	116411	162403
1.0	147276	205211	14005	20177
1.0	104584	146265	5221	7743
1.0	179635	249624	179632	249618
1.0	98155	137049	29376	41721
1.0	84067	118947	84002	118881
0.9076923076923077	32044	45666	7263	10790
1.0	84067	118947	84000	118879
1.0	84067	118947	84008	118887
1.0	143489	200118	81893	116322
1.0	74909	106564	62549	88874
1.0	57634	81980	57314	81650
1.0	104455	146111	25882	36849
1.0	76284	108392	76130	108238
1.0	84097	118977	83960	118838
0.9128205128205128	127963	178600	113426	158314
1.0	84097	118977	83964	118842
1.0	84097	118977	83961	118839
1.0	94036	131516	94019	131499
1.0	168235	234410	166711	232299
1.0	89843	126416	89698	126255
1.0	84067	118947	84014	118894
1.0	84067	118947	84012	118892
1.0	146655	204412	146601	204343
1.0	167078	232846	167060	232828
0.9076923076923077	217527	302320	4559	6908
1.0	85678	121039	26795	37968
1.0	42131	60241	35311	50481
1.0	171912	239556	46039	65714
1.0	84097	118977	83967	118845
